horizon_bars,fold_id,top_n,cost_bps,n_rebalances,gross_expectancy,net_expectancy,benchmark_expectancy,alpha_gross,alpha_net,mean_turnover,ic,hit_rate
3,18,50,25.0,12,0.008423424830302492,0.008237465435269582,0.007452122670930127,0.0009713021593723651,0.0007853427643394548,0.07438375801316408,0.038426105807461135,0.75
3,18,50,35.0,12,0.008423424830302492,0.008163081677256415,0.007452122670930127,0.0009713021593723651,0.0007109590063262911,0.07438375801316408,0.038426105807461135,0.75
3,18,100,10.0,12,0.0,0.0,0.007452122670930127,-0.007452122670930127,-0.007452122670930127,0.0,0.038426105807461135,0.0
3,18,100,15.0,12,0.0,0.0,0.007452122670930127,-0.007452122670930127,-0.007452122670930127,0.0,0.038426105807461135,0.0
3,18,100,25.0,12,0.0,0.0,0.007452122670930127,-0.007452122670930127,-0.007452122670930127,0.0,0.038426105807461135,0.0
3,18,100,35.0,12,0.0,0.0,0.007452122670930127,-0.007452122670930127,-0.007452122670930127,0.0,0.038426105807461135,0.0
3,19,10,10.0,12,0.004335918108488522,0.003918972578333397,0.010249391958698733,-0.005913473850210211,-0.006330419380365336,0.416945530155125,0.0029039268328282628,0.5833333333333334
3,19,10,15.0,12,0.004335918108488522,0.003710499813255835,0.010249391958698733,-0.005913473850210211,-0.006538892145442901,0.416945530155125,0.0029039268328282628,0.5833333333333334
3,19,10,25.0,12,0.004335918108488522,0.0032935542831007097,0.010249391958698733,-0.005913473850210211,-0.006955837675598025,0.416945530155125,0.0029039268328282628,0.5833333333333334
3,19,10,35.0,12,0.004335918108488522,0.0028766087529455853,0.010249391958698733,-0.005913473850210211,-0.007372783205753149,0.416945530155125,0.0029039268328282628,0.5833333333333334
3,19,20,10.0,12,0.00678727235328622,0.00636213953772377,0.010249391958698733,-0.003462119605412513,-0.0038872524209749627,0.42513281556244936,0.0029039268328282628,0.6666666666666666
3,19,20,15.0,12,0.00678727235328622,0.006149573129942546,0.010249391958698733,-0.003462119605412513,-0.004099818828756188,0.42513281556244936,0.0029039268328282628,0.6666666666666666
3,19,20,25.0,12,0.00678727235328622,0.0057244403143800965,0.010249391958698733,-0.003462119605412513,-0.004524951644318637,0.42513281556244936,0.0029039268328282628,0.6666666666666666
3,19,20,35.0,12,0.00678727235328622,0.005299307498817647,0.010249391958698733,-0.003462119605412513,-0.004950084459881088,0.42513281556244936,0.0029039268328282628,0.6666666666666666
3,19,50,10.0,12,0.010725936233319584,0.010649664342501822,0.010249391958698733,0.0004765442746208515,0.000400272383803089,0.07627189081776269,0.0029039268328282628,0.6666666666666666
3,19,50,15.0,12,0.010725936233319584,0.010611528397092942,0.010249391958698733,0.0004765442746208515,0.0003621364383942075,0.07627189081776269,0.0029039268328282628,0.6666666666666666
3,19,50,25.0,12,0.010725936233319584,0.01053525650627518,0.010249391958698733,0.0004765442746208515,0.00028586454757644457,0.07627189081776269,0.0029039268328282628,0.6666666666666666
3,19,50,35.0,12,0.010725936233319584,0.010458984615457417,0.010249391958698733,0.0004765442746208515,0.00020959265675868184,0.07627189081776269,0.0029039268328282628,0.6666666666666666
3,19,100,10.0,12,0.0,0.0,0.010249391958698733,-0.010249391958698733,-0.010249391958698733,0.0,0.0029039268328282628,0.0
3,19,100,15.0,12,0.0,0.0,0.010249391958698733,-0.010249391958698733,-0.010249391958698733,0.0,0.0029039268328282628,0.0
3,19,100,25.0,12,0.0,0.0,0.010249391958698733,-0.010249391958698733,-0.010249391958698733,0.0,0.0029039268328282628,0.0
3,19,100,35.0,12,0.0,0.0,0.010249391958698733,-0.010249391958698733,-0.010249391958698733,0.0,0.0029039268328282628,0.0
3,20,10,10.0,12,0.0020242908291986474,0.0013739293988215993,0.0019018254692816355,0.00012246535991701155,-0.0005278960704600375,0.6503614303770491,-0.03844688809524544,0.4166666666666667
3,20,10,15.0,12,0.0020242908291986474,0.0010487486836330737,0.0019018254692816355,0.00012246535991701155,-0.0008530767856485622,0.6503614303770491,-0.03844688809524544,0.4166666666666667
3,20,10,25.0,12,0.0020242908291986474,0.00039838725325602427,0.0019018254692816355,0.00012246535991701155,-0.0015034382160256118,0.6503614303770491,-0.03844688809524544,0.4166666666666667
3,20,10,35.0,12,0.0020242908291986474,-0.0002519741771210262,0.0019018254692816355,0.00012246535991701155,-0.0021537996464026615,0.6503614303770491,-0.03844688809524544,0.4166666666666667
3,20,20,10.0,12,0.0020896428115845405,0.001567670421821605,0.0019018254692816355,0.00018781734230290483,-0.0003341550474600305,0.5219723897629348,-0.03844688809524544,0.5
3,20,20,15.0,12,0.0020896428115845405,0.0013066842269401386,0.0019018254692816355,0.00018781734230290483,-0.0005951412423414973,0.5219723897629348,-0.03844688809524544,0.5
3,20,20,25.0,12,0.0020896428115845405,0.0007847118371772027,0.0019018254692816355,0.00018781734230290483,-0.0011171136321044325,0.5219723897629348,-0.03844688809524544,0.5
3,20,20,35.0,12,0.0020896428115845405,0.0002627394474142688,0.0019018254692816355,0.00018781734230290483,-0.0016390860218673672,0.5219723897629348,-0.03844688809524544,0.5
3,20,50,10.0,12,0.0009192476699336457,0.0008430880085525321,0.0019018254692816355,-0.0009825777993479896,-0.0010587374607291024,0.07615966138111326,-0.03844688809524544,0.5
3,20,50,15.0,12,0.0009192476699336457,0.000805008177861976,0.0019018254692816355,-0.0009825777993479896,-0.0010968172914196594,0.07615966138111326,-0.03844688809524544,0.5
3,20,50,25.0,12,0.0009192476699336457,0.0007288485164808626,0.0019018254692816355,-0.0009825777993479896,-0.0011729769528007726,0.07615966138111326,-0.03844688809524544,0.5
3,20,50,35.0,12,0.0009192476699336457,0.0006526888550997496,0.0019018254692816355,-0.0009825777993479896,-0.0012491366141818858,0.07615966138111326,-0.03844688809524544,0.5
3,20,100,10.0,12,0.0,0.0,0.0019018254692816355,-0.0019018254692816355,-0.0019018254692816355,0.0,-0.03844688809524544,0.0
3,20,100,15.0,12,0.0,0.0,0.0019018254692816355,-0.0019018254692816355,-0.0019018254692816355,0.0,-0.03844688809524544,0.0
3,20,100,25.0,12,0.0,0.0,0.0019018254692816355,-0.0019018254692816355,-0.0019018254692816355,0.0,-0.03844688809524544,0.0
3,20,100,35.0,12,0.0,0.0,0.0019018254692816355,-0.0019018254692816355,-0.0019018254692816355,0.0,-0.03844688809524544,0.0
